Creature ID,Genome
272,"(HO,0,MX,-0.5978332747947201);(HO,1,OSC,-0.5063310097461216);(IH,Pfd,5,0.06465852916483472);(HO,3,Mrn,0.5814867844975322);(IH,BDy,4,0.09432040105522899);(HO,2,Mrn,-0.9166803612457779);(HO,2,Res,0.9692498280441129);(IH,Rnd,3,0.6518478140041919);(IH,Sfd,4,0.8568469625991624);(IH,Blr,6,0.04175776611883908);(HO,0,Mrv,-0.08410289465671816);(HO,6,SG,-0.8586128696619881);(HO,2,MRL,0.96250603516572);(HO,3,Mfd,-0.9576200421618297);(IH,Blr,1,-0.08882560992349564)"
273,"(HO,2,Mfd,-0.20377587192660918);(HO,5,Mfd,-0.3453516464502937);(HO,5,MX,0.035649522794509725);(HO,1,Mfd,0.3337291676683436);(IH,Sir,3,0.37402882211712263);(IH,BDy,2,0.265800981157456);(IH,Gen,5,-0.7229863132180228);(IH,Sir,5,0.523365742518421);(IH,BDx,4,0.2960459443221488);(IH,Pop,0,0.6177973869100333);(HO,4,LPD,0.9021044871708244);(IH,Osc,3,0.8975925192755141);(IH,Osc,0,0.9356482231165184);(IH,LMy,5,0.7633532504542531);(IH,Osc,5,0.08734151159275894)"
274,"(HO,0,Mfd,0.12237535132146182);(HO,5,Mfd,-0.3453516464502937);(IH,Pop,3,-0.3614764971184137);(HO,4,Res,0.310333889638976);(IH,Lx,4,0.8430676367087346);(IH,Pfd,0,0.7953237701020179);(IH,BDx,1,0.36877292021222163);(IH,BDy,1,0.2685279669141376);(IH,BD,2,0.2972629103335771);(HO,6,Kill,-0.7696168919581565);(HO,6,MX,-0.5326335168845235);(HO,2,Mrv,0.9083588688978941);(HO,2,SG,0.13289767689834986);(HO,0,MRL,0.0008801024908045019);(HO,0,Kill,-0.9181013649304006)"
275,"(HO,0,SG,-0.9842964305907398);(IH,LBf,4,0.930231672479644);(HO,3,Mfd,-0.9576200421618297);(HO,4,Mrv,0.9409325689775689);(IH,Plr,0,-0.8464548150251705);(HO,2,Mrv,-0.7159263702899183);(HO,4,MX,-0.6025091618086014);(IH,Sfd,3,-0.9544017956252038);(HO,0,Kill,-0.9181013649304006);(IH,LMx,6,-0.40292515930426465);(HO,1,Mfd,0.30451882694063825);(HO,2,Res,0.9692498280441129);(HO,0,LPD,-0.6949076771178655);(IH,BD,1,0.962775354871972);(HO,0,SG,0.933949593826272)"
276,"(IH,Bfd,0,0.9888937139905456);(IH,Pfd,6,-0.591029457874569);(HO,5,MRL,0.38234673577103684);(IH,Lx,1,-0.1789737934986615);(IH,Sfd,5,0.11097571969619957);(HO,6,Kill,0.37795000554691915);(HO,2,Mfd,-0.20377587192660918);(HO,3,LPD,-0.09967698112098033);(IH,Sir,2,-0.5245522782534788);(IH,Sir,6,-0.04659606709067998);(IH,LBf,2,-0.4977385386563068);(HO,3,LPD,-0.09967698112098033);(IH,Sfd,5,0.742106620747049);(IH,Plr,2,-0.44802250675341515);(HO,4,Res,0.9939019333665484)"
277,"(HO,2,MX,0.7801804478742573);(HO,5,Mfd,-0.3453516464502937);(HO,1,MX,0.8399646038166635);(HO,4,Kill,-0.7180476891220153);(IH,Sir,2,-0.40896444444929947);(IH,Age,1,0.9256367437746005);(HO,2,LPD,-0.6241809628304733);(IH,LMy,5,0.7633532504542531);(HO,6,Res,-0.9402092016111683);(IH,Osc,2,-0.6509737861386549);(IH,Pfd,3,0.9679695440498004);(IH,BDy,4,-0.9210862870873062);(IH,Bfd,4,-0.567684283203459);(HO,4,Mfd,-0.23695790734760003);(IH,Bfd,5,0.2811278690187726)"
278,"(HO,3,Kill,-0.9250678463284823);(HO,6,MX,-0.5326335168845235);(IH,BDx,2,-0.6277762582725743);(IH,LMx,4,0.7712766870509826);(HO,6,Kill,0.37795000554691915);(IH,Pop,6,0.35281623884570146);(HO,1,OSC,-0.13336158571799728);(IH,LPF,6,0.11537793053842016);(IH,Sfd,0,0.3587959214458343);(IH,Sir,6,-0.8050914513943608);(IH,Ly,3,-0.2996142744647008);(HO,1,Mfd,0.3337291676683436);(HO,6,OSC,-0.9374424120072766);(IH,Pop,2,-0.4221820628084485);(IH,LMy,2,0.9764374895529109)"
279,"(IH,Age,6,0.7426208485766925);(IH,Pfd,6,-0.591029457874569);(IH,Plr,3,0.5972830863300986);(IH,LPF,1,-0.27987758005672214);(IH,Bfd,5,0.2811278690187726);(IH,Age,5,-0.10222771506395034);(HO,5,Res,0.7581486652233089);(IH,Sir,0,0.7303245720935234);(IH,LBf,5,-0.7609503361381309);(HO,2,MX,-0.5483395755186178);(IH,Pop,5,0.12011569673591183);(HO,5,Mfd,-0.3453516464502937);(IH,BD,2,0.2972629103335771);(IH,Rnd,4,-0.5070068738108695);(HO,5,Mrn,0.5504127744529681)"
280,"(HO,6,Res,0.5830433607197472);(IH,LBf,4,0.3933781350865486);(HO,6,Res,0.3638426379333841);(IH,Sfd,3,0.9727916526049396);(HO,3,MX,0.16721209477049293);(HO,2,Res,0.5754677533392698);(HO,6,MY,-0.450521616438317);(HO,0,Res,-0.5671030559805796);(IH,Blr,3,0.39698714385739287);(HO,6,LPD,-0.11789521950477266);(IH,Sg,3,-0.07753022289031763);(IH,Ly,0,-0.1736602171289312);(HO,0,Mfd,0.8539836143426169);(IH,Bfd,5,0.2811278690187726);(IH,Bfd,0,0.9888937139905456)"
281,"(IH,Bfd,1,0.4958707810072751);(HO,1,MY,0.4908017061664358);(HO,2,MX,-0.03206384428621112);(HO,4,MX,-0.862195212087068);(IH,Rnd,4,0.32185096068747265);(IH,Plr,3,0.5972830863300986);(HO,4,MY,-0.8115891492483258);(HO,4,Res,0.310333889638976);(IH,Sfd,4,0.8568469625991624);(HO,0,MY,0.6149331143480272);(HO,1,SG,0.7205308633352185);(HO,5,SG,0.9819908835788647);(IH,Sir,5,0.9721935294726383);(IH,LMx,6,-0.48238452131298093);(HO,4,Res,0.310333889638976)"
282,"(HO,0,LPD,-0.12167375004394265);(HO,1,MRL,0.6396723499509311);(IH,Age,3,-0.7591533577005747);(HO,2,Mrn,-0.1461509541603505);(HO,2,Mfd,-0.20377587192660918);(HO,4,Kill,-0.946600296441966);(HO,0,MRL,0.0008801024908045019);(IH,LBf,2,-0.9622552961449);(HO,3,LPD,0.46384215233406434);(HO,6,Mrn,-0.1969264150304535);(IH,Sir,5,0.523365742518421);(IH,Pop,2,0.5956535069514958);(IH,LBf,2,0.43517474134246603);(HO,0,LPD,-0.9328746851455567);(HO,4,MX,-0.8629564518891333)"
283,"(HO,0,MRL,-0.04323548408532352);(HO,2,OSC,0.7023365107525077);(HO,2,Mrn,-0.1461509541603505);(IH,LPF,6,0.11537793053842016);(HO,6,Kill,-0.45280853989657865);(IH,BD,6,0.3285213146776964);(IH,BD,5,-0.13173111351175426);(HO,0,Mfd,-0.8881469991079094);(HO,2,Mrv,0.6337791572702751);(IH,LMy,3,0.4682687004221109);(HO,6,Res,0.3638426379333841);(IH,BDy,1,0.2685279669141376);(HO,2,MX,-0.5483395755186178);(HO,5,Mfd,-0.3453516464502937);(IH,Pfd,6,-0.591029457874569)"
284,"(IH,Lx,6,-0.4614928571409205);(HO,1,MY,-0.21222997090536544);(IH,Age,5,-0.10222771506395034);(HO,0,SG,0.8723119769602916);(IH,Age,3,-0.7591533577005747);(HO,2,Mfd,-0.028278560665386143);(IH,Bfd,4,0.28548208314989854);(HO,4,Res,0.9939019333665484);(IH,LMy,2,0.9764374895529109);(IH,Rnd,4,-0.9320065306109846);(IH,Gen,2,0.9977680551802219);(HO,4,Kill,-0.946600296441966);(IH,Age,6,0.07946755023898078);(IH,Lx,1,0.3761999157157918);(HO,4,MX,-0.6025091618086014)"
285,"(HO,0,Mrn,0.4486083031361905);(IH,Sir,3,0.8537923451466081);(HO,4,SG,-0.7945748873232392);(HO,2,Res,-0.9835408953674809);(HO,4,MX,-0.8629564518891333);(IH,BDy,2,0.11619447453254361);(HO,3,Mfd,-0.9576200421618297);(HO,3,SG,-0.5459555226683912);(IH,Lx,4,0.8430676367087346);(IH,Rnd,4,-0.9320065306109846);(HO,5,OSC,0.6570444029867775);(HO,4,MX,-0.8629564518891333);(IH,Plr,3,0.5972830863300986);(IH,Age,6,0.1747370552359142);(IH,BD,0,0.5085456516415201)"
286,"(HO,3,Mrn,-0.8115293137410013);(IH,Rnd,3,0.6518478140041919);(IH,Sg,0,0.6287536248306032);(IH,Age,1,-0.5518614548293101);(IH,Sg,0,0.3617346282989351);(HO,3,Mrn,0.688591103805007);(IH,Pop,3,-0.3614764971184137);(HO,5,MRL,0.38234673577103684);(HO,6,MY,-0.6821802678002835);(HO,5,Res,0.9299485226403026);(IH,Rnd,4,-0.9320065306109846);(IH,Sg,3,-0.07753022289031763);(IH,Plr,1,-0.8623051358805602);(HO,4,SG,-0.7459656733826787);(HO,4,Kill,-0.7180476891220153)"
287,"(HO,3,Kill,-0.9250678463284823);(IH,LPF,2,0.398476852754046);(HO,0,SG,-0.6633162233637504);(IH,Rnd,6,-0.8465526455657391);(HO,2,Mrv,0.740194335591549);(IH,Pfd,3,0.011337723669141653);(HO,0,MY,0.22281171838517655);(IH,LMy,1,-0.97285337563322);(HO,0,Mfd,-0.4178698830889498);(IH,Ly,6,-0.6030165648594898);(HO,3,LPD,0.46384215233406434);(HO,6,Res,-0.9402092016111683);(HO,4,Mfd,0.320862870826919);(IH,Pfd,1,0.29919963088692736);(HO,5,MRL,-0.19517768631054588)"
288,"(IH,Sir,6,0.60082568139625);(HO,3,OSC,-0.3151415029731912);(HO,4,Res,0.425932557009568);(IH,BDy,6,-0.18481414042440925);(HO,1,Mfd,0.9101706415890596);(HO,5,SG,-0.5128700586492072);(IH,BD,0,0.5085456516415201);(IH,Rnd,0,0.26742618919488903);(HO,5,MY,-0.9421494193490343);(HO,6,MX,-0.5326335168845235);(IH,BD,1,0.4198328930197659);(IH,BDx,1,0.36877292021222163);(HO,2,OSC,0.5066461099558426);(IH,Plr,3,0.5972830863300986);(HO,3,OSC,0.49573523944474807)"
289,"(HO,6,OSC,-0.9374424120072766);(HO,0,Kill,-0.9181013649304006);(HO,4,SG,0.5863080263100253);(IH,Age,2,0.2506767076613552);(HO,1,MX,0.1524784780689079);(HO,1,Mfd,0.3337291676683436);(HO,2,Res,-0.9835408953674809);(IH,LMx,6,-0.48238452131298093);(IH,Gen,0,-0.3898137279323808);(HO,6,MX,0.5247464225081679);(IH,Gen,5,0.14006934338350563);(HO,0,Mfd,0.12237535132146182);(IH,Pfd,6,-0.591029457874569);(IH,BDy,2,0.11619447453254361);(IH,Bfd,0,0.9888937139905456)"
290,"(HO,2,Mrn,0.8778179377339905);(IH,Ly,6,-0.6030165648594898);(IH,Sfd,6,0.12814587620775209);(IH,LPF,3,0.14733048264573023);(IH,Pfd,3,0.4998168896171973);(IH,LBf,4,-0.536200442585149);(IH,Sg,2,-0.046805003702705905);(IH,Bfd,5,-0.18115791134053705);(HO,0,Mrv,-0.48672109979422884);(HO,2,Mfd,-0.028278560665386143);(IH,Pop,2,0.4752022062877981);(HO,3,SG,-0.1951312715376181);(IH,Gen,2,0.9983992713650254);(HO,4,MX,0.0949303031034856);(HO,1,LPD,-0.7607397627963286)"
291,"(IH,Blr,3,0.39698714385739287);(HO,1,Mfd,-0.1465381624952451);(IH,Osc,3,0.8975925192755141);(IH,BDy,2,0.11619447453254361);(HO,3,Mfd,-0.9576200421618297);(IH,Pop,1,-0.08617822295508848);(IH,LPF,1,-0.27987758005672214);(HO,5,SG,0.3909607137070745);(IH,BD,2,0.2972629103335771);(HO,2,Mrn,-0.6647821621193191);(HO,3,Kill,-0.5063861528727358);(HO,5,Mfd,-0.7378489435381976);(IH,Gen,2,-0.20025869158037146);(HO,0,MRL,0.0008801024908045019);(IH,Rnd,4,-0.9320065306109846)"
292,"(HO,0,MX,0.39733261388327734);(HO,5,Mrv,0.8411243249590783);(HO,2,Res,0.9692498280441129);(HO,1,Mfd,0.9101706415890596);(IH,Sfd,2,-0.19470789223616758);(HO,4,LPD,0.8886731893821791);(HO,1,MRL,0.3499075736152726);(IH,BDy,3,-0.5819891870655844);(HO,0,SG,0.8715502134702122);(IH,BDx,4,0.2960459443221488);(IH,Ly,1,0.23373097580528968);(HO,0,Kill,-0.9181013649304006);(IH,Sg,3,-0.07753022289031763);(HO,5,SG,-0.5128700586492072);(HO,5,SG,-0.5128700586492072)"
293,"(HO,4,MY,0.26642569058134846);(IH,Sfd,5,-0.33421231276289887);(IH,LBf,2,-0.9622552961449);(HO,3,LPD,-0.09967698112098033);(IH,LPF,6,0.17164735486865834);(HO,3,LPD,-0.3765738050584242);(IH,Pfd,0,0.9620217074388939);(HO,4,MX,-0.862195212087068);(HO,5,Mfd,-0.6605551515710608);(IH,BDy,4,-0.9210862870873062);(IH,Sg,4,-0.4646011831160606);(HO,4,Res,0.9939019333665484);(HO,4,Mrn,0.8558487424888304);(HO,6,Res,-0.9402092016111683);(IH,Rnd,4,-0.5070068738108695)"
294,"(IH,Plr,3,0.6105443444678704);(IH,BDx,1,-0.09842663710219934);(HO,3,LPD,0.24223632690508712);(HO,3,LPD,-0.09967698112098033);(HO,0,Kill,0.5478656106680764);(IH,Sir,0,0.7268992283841433);(HO,2,SG,-0.416293413675769);(HO,3,Mrn,0.6744081886564512);(IH,LBf,0,-0.6000820991578115);(HO,5,OSC,-0.37950150303157093);(IH,Sg,0,0.6287536248306032);(IH,Plr,3,0.5972830863300986);(HO,6,SG,-0.8586128696619881);(IH,Osc,0,0.9356482231165184);(HO,0,MY,0.3021841935354763)"
295,"(IH,LMx,4,0.7712766870509826);(IH,Ly,3,-0.2996142744647008);(HO,6,Kill,-0.7696168919581565);(IH,BDy,1,0.760544161615593);(IH,Age,6,0.7426208485766925);(IH,BDx,6,0.22790635401903003);(HO,4,Mfd,-0.7864354425088238);(IH,Ly,3,-0.2996142744647008);(IH,Bfd,1,0.4958707810072751);(HO,0,MRL,-0.04323548408532352);(HO,5,Mrn,0.31275215298829373);(IH,Blr,2,0.7374945353796534);(HO,3,Kill,-0.5063861528727358);(IH,LMx,4,-0.7113596640579067);(HO,0,MRL,-0.04323548408532352)"
296,"(IH,Gen,6,-0.12919996137042555);(HO,1,Mfd,0.28698370891818525);(HO,3,MY,0.34630013718968566);(HO,2,OSC,0.5066461099558426);(IH,LMx,4,0.5487187373427149);(HO,6,MY,-0.450521616438317);(HO,0,Mfd,0.8539836143426169);(HO,2,Mrn,-0.6647821621193191);(IH,Blr,1,-0.5212699502562461);(HO,6,MX,-0.15621009382795736);(HO,5,Res,0.7581486652233089);(HO,5,Mfd,-0.6128841840819144);(HO,1,OSC,0.28694877183391365);(IH,Pfd,5,-0.9869475059596664);(IH,Gen,2,-0.20025869158037146)"
297,"(HO,4,Mfd,-0.7864354425088238);(IH,LBf,6,-0.032783742019366624);(HO,2,Mrn,-0.6647821621193191);(IH,Age,3,0.5620900885668031);(IH,Plr,5,0.030737095397352032);(IH,Ly,0,-0.9214096611525124);(HO,1,MX,0.1524784780689079);(HO,5,Mrn,0.31275215298829373);(IH,Pop,2,0.4752022062877981);(HO,5,SG,-0.8170681608296415);(HO,2,Mrn,-0.9166803612457779);(HO,5,Mfd,-0.24862246264458743);(HO,0,SG,0.292094898994109);(IH,Ly,3,-0.2996142744647008);(HO,1,OSC,0.1935397530528682)"
298,"(IH,Ly,5,0.06021116158623063);(IH,BD,5,-0.5851511891871977);(HO,5,Mrn,-0.7121302942399472);(HO,2,Mfd,-0.20377587192660918);(IH,LMy,3,-0.03148012740457462);(HO,5,Mfd,-0.7378489435381976);(HO,4,MRL,-0.7362062465303396);(IH,Blr,6,0.7205137551204059);(IH,BDy,1,0.760544161615593);(HO,4,SG,0.5546095170428544);(IH,Blr,1,-0.5212699502562461);(HO,4,LPD,0.3328281952404566);(HO,2,Mrv,0.6337791572702751);(IH,Sir,2,-0.5245522782534788);(IH,LPF,6,0.11537793053842016)"
299,"(IH,Pfd,6,-0.6463112795224388);(IH,BDy,3,0.2607750575658674);(HO,5,Mfd,-0.7378489435381976);(HO,2,Mfd,0.9099399805321582);(IH,BDx,1,-0.5757737270807313);(HO,4,MX,-0.8629564518891333);(IH,BDy,1,0.760544161615593);(HO,1,Mfd,-0.1465381624952451);(IH,Sfd,2,-0.19470789223616758);(IH,Bfd,3,0.8637001071244021);(HO,0,Mrn,0.986277387682722);(IH,Sir,5,0.523365742518421);(IH,Gen,5,-0.7229863132180228);(HO,0,OSC,0.95372230694527);(HO,1,MRL,0.7446912453481886)"
300,"(IH,Plr,5,0.030737095397352032);(HO,5,Mfd,-0.6605551515710608);(HO,6,MX,0.46877965772993346);(IH,Rnd,4,-0.9320065306109846);(IH,Age,5,-0.10222771506395034);(HO,6,SG,-0.8586128696619881);(IH,LBf,2,-0.4977385386563068);(IH,LMx,5,0.42333000966887835);(HO,0,LPD,-0.042600232138251704);(HO,2,Res,0.5754677533392698);(IH,Ly,1,0.40267846587648015);(IH,Ly,0,-0.1736602171289312);(HO,3,Mrn,0.6744081886564512);(IH,Blr,1,-0.08882560992349564);(HO,2,Res,0.9692498280441129)"
301,"(HO,0,Mfd,0.8539836143426169);(HO,2,Mrv,-0.9140580095966897);(HO,5,Mfd,-0.3453516464502937);(HO,1,MX,-0.0027807251420974358);(HO,6,MRL,0.07527309501297919);(HO,0,Mfd,0.8539836143426169);(IH,Pfd,0,0.7953237701020179);(IH,Lx,3,0.5499965793740564);(IH,LBf,5,0.5125744413687705);(HO,5,Mfd,-0.12858518798274154);(HO,4,MX,0.0949303031034856);(HO,1,MRL,0.33343450875129665);(IH,Bfd,3,0.8637001071244021);(HO,2,OSC,0.6453976764970708);(IH,Gen,5,0.14006934338350563)"
302,"(HO,1,MX,0.1524784780689079);(HO,4,Res,-0.9266980348550706);(IH,Blr,6,-0.6167675432316502);(IH,Ly,0,-0.1736602171289312);(HO,0,Res,-0.5671030559805796);(IH,Age,5,-0.10222771506395034);(IH,BDy,3,-0.11121853935233328);(IH,LBf,6,-0.032783742019366624);(HO,4,Mrv,0.9409325689775689);(HO,4,MX,-0.862195212087068);(IH,Blr,2,0.06176123299103775);(HO,5,Mfd,-0.7378489435381976);(IH,LMx,6,-0.2815543009717445);(IH,Age,3,-0.6908546709231052);(HO,1,Mrn,0.50493401696116)"
303,"(IH,Sg,5,-0.6032915353884796);(IH,Pop,2,-0.18925103141790078);(HO,0,SG,-0.9842964305907398);(IH,Bfd,5,-0.8968684279063956);(IH,Age,2,0.2506767076613552);(IH,Pfd,6,-0.591029457874569);(HO,1,Mrv,-0.20371451219220083);(IH,BD,2,0.7730006402347822);(IH,Pfd,3,0.011337723669141653);(IH,LBf,1,0.04136850760841937);(IH,Bfd,2,0.1715484899707984);(HO,4,MY,0.7843811027237166);(HO,6,LPD,-0.5679425489721124);(IH,Sg,5,-0.6032915353884796);(IH,Rnd,4,0.32185096068747265)"
304,"(IH,Plr,3,0.6105443444678704);(HO,4,Res,0.7192806148058295);(HO,0,Mfd,-0.8881469991079094);(HO,1,LPD,-0.4891800013871299);(IH,BDy,3,-0.11121853935233328);(HO,6,LPD,0.06184597572289796);(HO,1,Mfd,0.30451882694063825);(IH,Sir,2,-0.5245522782534788);(HO,4,SG,0.5863080263100253);(IH,Gen,6,0.852262791915372);(HO,3,Mrn,0.688591103805007);(IH,Pfd,4,0.6126685566861805);(IH,Pfd,3,0.011337723669141653);(HO,0,Kill,0.5478656106680764);(HO,0,SG,0.8723119769602916)"
305,"(HO,4,MX,-0.862195212087068);(HO,0,SG,-0.6633162233637504);(IH,Ly,0,-0.9214096611525124);(IH,Rnd,2,-0.5930027510996914);(IH,Rnd,4,-0.06259061685682066);(HO,3,SG,0.5115929626036291);(IH,LBf,2,-0.4977385386563068);(IH,Plr,3,0.5972830863300986);(IH,Plr,3,0.5972830863300986);(IH,Pop,0,0.6125081163486787);(IH,Rnd,0,-0.5180805056863951);(IH,BD,1,0.2902481028137516);(IH,LPF,0,-0.631989130607457);(IH,Plr,6,-0.11799757568083113);(IH,LBf,2,-0.4977385386563068)"
306,"(HO,6,Mrv,-0.6709836218478857);(IH,Plr,3,0.6105443444678704);(IH,BDx,4,0.17700671530572465);(HO,4,SG,-0.36208110048131936);(IH,BDy,6,-0.5159998279475728);(HO,0,MX,0.39733261388327734);(IH,Osc,2,-0.6509737861386549);(HO,1,Mrn,0.1189812646248729);(IH,Plr,4,-0.9826505601651583);(IH,Lx,3,0.5499965793740564);(IH,BDy,6,-0.5159998279475728);(IH,Bfd,5,-0.18115791134053705);(HO,0,MRL,0.629866934819624);(IH,Bfd,5,0.2811278690187726);(HO,2,MY,0.9278865778863308)"
307,"(HO,0,MY,0.3021841935354763);(IH,BDy,4,-0.9210862870873062);(IH,Blr,1,-0.5212699502562461);(HO,5,Mfd,-0.7378489435381976);(IH,Gen,2,0.9977680551802219);(IH,LMx,5,0.42333000966887835);(IH,Sfd,6,0.12814587620775209);(IH,BDx,2,-0.6277762582725743);(IH,LMx,5,0.42333000966887835);(HO,6,Res,-0.9402092016111683);(HO,3,Mfd,-0.9576200421618297);(IH,LPF,6,0.17164735486865834);(IH,LBf,5,-0.7609503361381309);(IH,BDy,3,-0.9041103463896425);(HO,4,LPD,0.3328281952404566)"
308,"(IH,BDx,1,-0.5757737270807313);(HO,2,MY,-0.6180690607934765);(IH,LPF,1,0.6728618181158095);(IH,Pop,2,-0.4221820628084485);(HO,1,Mrv,0.6964892457572218);(IH,Ly,1,0.6649441667950249);(HO,5,Mfd,-0.6128841840819144);(HO,3,SG,-0.35857766712884787);(HO,2,Res,-0.44028925983227984);(IH,Rnd,6,0.6310035380868002);(HO,6,MX,0.46877965772993346);(IH,Bfd,5,-0.18115791134053705);(IH,Bfd,5,-0.685265141059842);(IH,LMx,6,-0.48238452131298093);(IH,Bfd,5,-0.685265141059842)"
309,"(IH,LMy,6,0.7235273554969546);(HO,0,LPD,-0.042600232138251704);(HO,1,Mfd,0.3337291676683436);(IH,LMx,4,0.5487187373427149);(HO,2,Kill,0.7818558731856593);(HO,3,Mfd,-0.9576200421618297);(HO,2,SG,-0.9806256061877991);(IH,LBf,4,-0.536200442585149);(HO,3,LPD,0.6369333295255499);(HO,3,SG,0.414772680708855);(HO,5,MY,-0.4197619055134252);(HO,1,Res,0.897711027675494);(IH,Sg,3,-0.07753022289031763);(IH,Sfd,3,-0.9544017956252038);(IH,Sfd,0,0.3587959214458343)"
310,"(HO,4,LPD,0.3328281952404566);(HO,5,Mfd,0.9521377358226537);(HO,6,LPD,-0.5679425489721124);(IH,Rnd,5,0.007440688101519655);(IH,BD,2,0.044227538259998145);(HO,4,Res,-0.9266980348550706);(HO,2,Mrv,0.9083588688978941);(HO,0,SG,0.8723119769602916);(IH,Gen,3,-0.7586861819590005);(IH,Age,5,-0.10222771506395034);(HO,4,Mrn,0.029440006756669357);(HO,2,Mrv,0.740194335591549);(IH,LMx,4,-0.7113596640579067);(IH,LPF,2,-0.8359612830292267);(HO,2,Mfd,-0.20377587192660918)"
311,"(HO,3,Mfd,-0.9576200421618297);(IH,Rnd,4,-0.5070068738108695);(IH,Age,5,-0.10222771506395034);(IH,LMy,5,0.7633532504542531);(HO,4,MRL,0.11366858948531844);(IH,Blr,1,-0.21530881063703933);(HO,4,LPD,-0.5768165281414712);(HO,1,Mfd,-0.1465381624952451);(IH,Age,2,0.8908703170426275);(IH,BDy,6,-0.18481414042440925);(HO,4,Mfd,-0.21446530634365746);(HO,1,Kill,-0.06674855281968828);(HO,1,Mrv,0.27285495887114597);(HO,3,SG,0.414772680708855);(HO,6,MX,0.6743332166526226)"
312,"(IH,Pop,3,-0.5135891261535883);(HO,6,LPD,-0.5679425489721124);(IH,Bfd,0,0.9888937139905456);(IH,Ly,2,0.7478102382540888);(IH,Bfd,5,-0.18115791134053705);(IH,Sir,4,0.0267987436883228);(IH,Pfd,3,0.011337723669141653);(HO,3,Kill,-0.5063861528727358);(IH,Pop,3,-0.3614764971184137);(HO,2,Mrv,-0.1476550129925709);(IH,Sg,4,-0.4646011831160606);(HO,4,MX,-0.8629564518891333);(IH,Osc,1,-0.9372979705133295);(IH,Bfd,5,-0.685265141059842);(IH,BDx,1,-0.5757737270807313)"
313,"(IH,LMy,3,-0.9003325142453853);(HO,2,MX,-0.06761535251391071);(IH,Sfd,6,0.9109135533249453);(HO,0,SG,0.8723119769602916);(IH,Age,6,0.7426208485766925);(HO,0,OSC,0.95372230694527);(HO,3,OSC,0.5998562042487672);(HO,1,Mfd,0.30451882694063825);(HO,0,SG,-0.3422838061502722);(IH,Lx,4,-0.7044289054907305);(IH,Sg,0,0.6287536248306032);(IH,BDy,1,0.760544161615593);(IH,Sfd,4,-0.8704363184910902);(HO,6,Res,-0.9402092016111683);(IH,Pfd,0,0.7953237701020179)"
314,"(IH,LBf,4,0.3933781350865486);(HO,5,Kill,-0.9847030781135371);(IH,Sir,4,-0.4406362471423868);(HO,1,MY,-0.6173626590951939);(HO,1,Mrn,0.5898932842274331);(IH,Sfd,3,-0.9544017956252038);(IH,LBf,2,0.43517474134246603);(HO,6,LPD,-0.5679425489721124);(HO,5,Res,-0.19427802067440814);(IH,Pop,3,-0.5135891261535883);(IH,Ly,0,0.03853539361477787);(IH,LPF,0,-0.631989130607457);(HO,4,Res,0.7192806148058295);(IH,Sfd,6,0.12814587620775209);(IH,BDx,6,0.9291293014393731)"
315,"(HO,0,MRL,-0.04323548408532352);(IH,Sir,5,0.523365742518421);(HO,5,MX,0.16430869221670052);(IH,Rnd,6,0.6310035380868002);(IH,Blr,3,0.39698714385739287);(HO,1,OSC,-0.5063310097461216);(HO,3,OSC,0.49573523944474807);(HO,6,LPD,-0.6670145518284616);(HO,5,SG,-0.5128700586492072);(HO,4,MRL,0.30458957749952886);(IH,Blr,2,0.7374945353796534);(IH,Age,3,0.5620900885668031);(HO,5,Mfd,-0.3453516464502937);(IH,Rnd,3,0.6518478140041919);(HO,2,OSC,0.6453976764970708)"
316,"(IH,Gen,2,0.9977680551802219);(HO,2,OSC,0.5138302389551501);(HO,4,MRL,-0.8529181687501484);(HO,4,Mfd,-0.21446530634365746);(HO,1,MRL,0.7290677958501302);(IH,BDx,1,-0.5757737270807313);(IH,LMy,2,-0.26740559203579006);(HO,1,Mrn,0.1189812646248729);(IH,Plr,1,-0.6864412910401785);(IH,Lx,3,0.5499965793740564);(HO,0,Kill,-0.20374364470609674);(IH,BD,2,0.2972629103335771);(IH,BD,3,-0.8263479383647006);(HO,4,LPD,0.3328281952404566);(HO,6,Kill,-0.7696168919581565)"
317,"(IH,Bfd,5,-0.18115791134053705);(IH,LMy,1,0.17598405254646954);(IH,LPF,3,-0.34786748908954435);(IH,Gen,1,0.5663169117635545);(IH,Ly,3,-0.2996142744647008);(IH,Plr,5,0.030737095397352032);(IH,Pop,4,-0.5258606031803768);(IH,BD,2,0.2972629103335771);(HO,0,MY,0.3021841935354763);(HO,4,SG,-0.7459656733826787);(IH,Rnd,4,-0.06259061685682066);(HO,2,Mfd,-0.9918977640869975);(HO,2,Mrn,-0.1461509541603505);(IH,LMx,6,0.798053061326919);(IH,Bfd,0,0.9888937139905456)"
318,"(IH,BD,1,0.4198328930197659);(IH,Sg,4,-0.4646011831160606);(IH,Lx,4,-0.7044289054907305);(IH,LMy,1,-0.5928733375623845);(HO,0,Mfd,0.26481182334038245);(IH,Pop,0,0.6177973869100333);(IH,Blr,1,-0.21530881063703933);(IH,LMy,3,0.4682687004221109);(HO,1,Mfd,0.6748806948145063);(IH,Blr,1,-0.08882560992349564);(HO,2,OSC,0.5066461099558426);(HO,3,OSC,-0.3151415029731912);(HO,3,Mfd,-0.9576200421618297);(IH,Blr,1,-0.11033847645651673);(HO,0,MX,-0.6216554008006538)"
