Creature ID,Genome
604,"('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LPF', 4, np.float64(0.9270033120503325));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BD', 2, 0.259546708840672);('IH', 'Gen', 4, 0.46756891797161626);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Gen', 4, 0.46756891797161626);('HO', 2, 'LPD', -0.539351102372962);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 4, 'Mrn', -0.9164905112010036);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Osc', 3, 0.714823536305274);('IH', 'LMy', 1, 0.47923914526048383)"
605,"('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Sg', 2, 0.5625153176272508);('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Sfd', 3, -0.8747807018664757);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Sg', 4, 0.5497233032688309)"
606,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 6, np.float64(0.8374587610331513));('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'BDx', 4, 0.0959161078720725);('HO', 4, 'Mrn', -0.9164905112010036);('IH', 'BDx', 4, 0.3460578759364996);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sfd', 3, -0.8747807018664757)"
607,"('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LPF', 4, np.float64(0.9270033120503325));('IH', 'Sg', 4, 0.5497233032688309);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Lx', 2, np.float64(1.0));('HO', 2, 'Res', -0.5002432130371102);('IH', 'Plr', 6, 0.756761931049418)"
608,"('IH', 'Lx', 6, -0.8386922527806917);('IH', 'BDx', 1, np.float64(0.5504861602434887));('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'Res', -0.5002432130371102);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'BDx', 4, 0.0959161078720725);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'Res', -0.5002432130371102);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, np.float64(-0.08471082095208718));('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'Res', -0.5002432130371102)"
609,"('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Lx', 2, 0.9913640323840431);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'LPD', -0.539351102372962);('HO', 4, 'Mrn', -0.9164905112010036);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Pop', 5, 0.0914462803522067);('HO', 4, 'LPD', np.float64(0.8022173404962768));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, 0.46917493934752286)"
610,"('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Blr', 1, np.float64(-0.1776870101542041));('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LMy', 1, np.float64(0.49961612923053456));('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 1, 0.46917493934752286)"
611,"('IH', 'LMy', 1, np.float64(0.49961612923053456));('IH', 'Blr', 1, -0.11624724521436258);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sir', 6, np.float64(1.0));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Ly', 1, -0.03637957146388393);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LMx', 6, -0.8891278920731667)"
612,"('IH', 'Osc', 3, 0.714823536305274);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Sfd', 3, -0.8747807018664757);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sir', 6, np.float64(0.8374587610331513));('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LPF', 4, np.float64(-0.861683043361167));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418)"
613,"('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Rnd', 1, np.float64(0.9600988587650747));('HO', 2, 'LPD', np.float64(-0.659961492091529));('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'BDx', 4, 0.0959161078720725);('IH', 'Sg', 3, -0.8741566742647224);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'LPF', 4, np.float64(-0.861683043361167));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.0775942138705692)"
614,"('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Sg', 4, 0.5497233032688309)"
615,"('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 4, 0.0959161078720725);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'LPD', -0.539351102372962)"
616,"('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, np.float64(-1.0));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sfd', 6, 0.45963388670651484)"
617,"('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 1, np.float64(0.9877961312110315));('IH', 'Lx', 2, 0.9913640323840431);('IH', 'Plr', 6, np.float64(-1.0));('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Osc', 3, np.float64(0.6312489589691488));('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Rnd', 1, 0.9585204672403618)"
618,"('HO', 4, 'OSC', 0.4918337715539085);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Sg', 3, -0.8741566742647224);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'BDx', 1, 0.46917493934752286);('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742))"
619,"('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Lx', 6, -0.8386922527806917);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102);('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'LPD', -0.539351102372962);('IH', 'LMy', 1, 0.47923914526048383);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Pop', 5, 0.0914462803522067)"
620,"('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'Res', -0.5002432130371102);('HO', 4, 'Mrn', -0.9164905112010036);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'LPD', -0.539351102372962);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.3867690345198792))"
621,"('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Gen', 4, 0.46756891797161626);('HO', 4, 'Mrn', np.float64(-0.9320028924755337));('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Sg', 2, 0.5625153176272508);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Gen', 4, 0.46756891797161626)"
622,"('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Osc', 3, 0.714823536305274);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Rnd', 1, 0.9585204672403618)"
623,"('IH', 'LPF', 4, np.float64(0.9270033120503325));('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LMx', 6, -0.8891278920731667);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'Res', -0.5002432130371102);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'BDx', 1, 0.46917493934752286)"
624,"('IH', 'Pop', 5, 0.0914462803522067);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Sir', 6, np.float64(1.0));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'LPD', -0.539351102372962);('HO', 2, 'LPD', -0.539351102372962);('HO', 2, 'LPD', -0.539351102372962)"
625,"('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 2, 0.5625153176272508);('IH', 'Rnd', 1, -0.101506499040392);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'BDx', 1, 0.46917493934752286);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LMx', 6, -0.8891278920731667);('IH', 'LMx', 6, -0.4726367769094466)"
626,"('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, np.float64(-0.1776870101542041));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 1, np.float64(0.9877961312110315));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LMy', 1, 0.47923914526048383);('IH', 'Plr', 6, np.float64(0.6021970244368136));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Rnd', 1, -0.101506499040392);('IH', 'LPF', 4, 0.9346181709242747)"
627,"('IH', 'BDx', 4, 0.3460578759364996);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 4, 0.3460578759364996);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'LMx', 6, -0.4726367769094466);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Bfd', 0, -0.3315953313125095)"
628,"('IH', 'Plr', 6, np.float64(-1.0));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Lx', 2, np.float64(1.0));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Sg', 4, -0.7485304522757494);('HO', 2, 'Res', -0.5002432130371102)"
629,"('IH', 'Ly', 1, -0.03637957146388393);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 4, 0.0959161078720725);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067)"
630,"('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Blr', 1, -0.11624724521436258);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Plr', 6, 0.756761931049418)"
631,"('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Osc', 3, 0.714823536305274);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692)"
632,"('IH', 'BDx', 4, 0.0959161078720725);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', np.float64(0.4846102129125903));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 4, 0.0959161078720725);('IH', 'BDx', 1, 0.46917493934752286);('HO', 2, 'LPD', -0.539351102372962)"
633,"('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.11624724521436258);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, 0.46917493934752286);('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'Lx', 2, 0.9913640323840431);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'BDx', 4, 0.3460578759364996);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Blr', 1, -0.0775942138705692)"
634,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 4, 0.5497233032688309)"
635,"('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 1, np.float64(0.9600988587650747));('IH', 'LMy', 1, np.float64(0.49961612923053456));('IH', 'Sg', 4, 0.5497233032688309);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sir', 6, np.float64(1.0));('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LMy', 1, 0.47923914526048383);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.11624724521436258)"
636,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', np.float64(0.36588862936210503));('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'LPD', np.float64(-0.659961492091529));('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Sir', 2, -0.5972049559443777);('HO', 2, 'LPD', -0.539351102372962);('HO', 4, 'OSC', np.float64(0.5349568794780997));('IH', 'Rnd', 1, -0.101506499040392);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 1, 0.9585204672403618)"
637,"('IH', 'LMx', 1, -0.5334067678357901);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Lx', 2, 0.9913640323840431);('IH', 'LMy', 1, np.float64(0.49961612923053456));('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Lx', 2, 0.9913640323840431);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LMy', 1, np.float64(0.49961612923053456));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, np.float64(0.6384976929101557));('IH', 'LMx', 6, -0.4726367769094466)"
638,"('IH', 'Rnd', 2, -0.478177664739595);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, 0.46917493934752286);('HO', 4, 'OSC', 0.4918337715539085);('HO', 2, 'LPD', -0.539351102372962);('HO', 2, 'LPD', -0.539351102372962);('IH', 'BDx', 4, 0.3460578759364996);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 1, 0.9585204672403618)"
639,"('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'Res', -0.5002432130371102);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Lx', 6, -0.8386922527806917);('HO', 4, 'OSC', 0.4918337715539085)"
640,"('IH', 'Gen', 4, 0.46756891797161626);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, 0.9585204672403618)"
641,"('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Sg', 4, 0.5497233032688309);('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LMx', 1, -0.5334067678357901);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'BD', 3, np.float64(-0.7026150524280448))"
642,"('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'BDx', 1, 0.46917493934752286)"
